Age class,Sex,geo,Geopolitical entity (reporting),TIME_PERIOD,area_km2,population_year,Per hundred thousand inhabitants,Total
Juvenile,Total,LIE,Liechtenstein,2021,160,39182.0,5.1,2.0
Juvenile,Total,LIE,Liechtenstein,2022,160,39493.0,0.0,0.0
Juvenile,Total,LIE,Liechtenstein,2023,160,39846.0,0.0,0.0
Juvenile,Total,LTU,Lithuania,2008,65300,3198231.0,6.25,200.0
Juvenile,Total,LTU,Lithuania,2009,65300,3162916.0,5.94,188.0
Juvenile,Total,LTU,Lithuania,2010,65300,3097282.0,5.1,158.0
Juvenile,Total,LTU,Lithuania,2011,65300,3028115.0,4.29,130.0
Juvenile,Total,LTU,Lithuania,2012,65300,2989139.0,3.75,112.0
Juvenile,Total,LTU,Lithuania,2013,65300,2961250.0,3.01,89.0
Juvenile,Total,LTU,Lithuania,2014,65300,2937253.0,2.86,84.0
Juvenile,Total,LTU,Lithuania,2015,65300,2911109.0,2.92,85.0
Juvenile,Total,LTU,Lithuania,2016,65300,2877325.0,2.02,58.0
Juvenile,Total,LTU,Lithuania,2017,65300,2842639.0,1.79,51.0
Juvenile,Total,LTU,Lithuania,2018,65300,2819200.0,1.84,52.0
Juvenile,Total,LTU,Lithuania,2019,65300,2811089.0,1.42,40.0
Juvenile,Total,LTU,Lithuania,2020,65300,2810369.0,0.78,22.0
Juvenile,Total,LTU,Lithuania,2021,65300,2808380.0,0.61,17.0
Juvenile,Total,LTU,Lithuania,2022,65300,2831639.0,0.42,12.0
Juvenile,Total,LTU,Lithuania,2023,65300,2871585.0,0.35,10.0
Juvenile,Total,LUX,Luxembourg,2008,2586,488650.0,1.02,5.0
Juvenile,Total,LUX,Luxembourg,2009,2586,497783.0,1.0,5.0
Juvenile,Total,LUX,Luxembourg,2010,2586,506953.0,1.38,7.0
Juvenile,Total,LUX,Luxembourg,2011,2586,518347.0,1.35,7.0
Juvenile,Total,LUX,Luxembourg,2012,2586,530946.0,0.19,1.0
Juvenile,Total,LUX,Luxembourg,2013,2586,543360.0,0.74,4.0
Juvenile,Total,LUX,Luxembourg,2014,2586,556319.0,0.72,4.0
Juvenile,Total,LUX,Luxembourg,2015,2586,569604.0,0.35,2.0
Juvenile,Total,LUX,Luxembourg,2016,2586,582014.0,1.2,7.0
Juvenile,Total,LUX,Luxembourg,2017,2586,596336.0,0.34,2.0
Juvenile,Total,LUX,Luxembourg,2018,2586,607950.0,0.0,0.0
Juvenile,Total,LUX,Luxembourg,2019,2586,620001.0,0.0,0.0
Juvenile,Total,LUX,Luxembourg,2020,2586,630419.0,0.0,0.0
Juvenile,Total,LUX,Luxembourg,2021,2586,640064.0,1.72,11.0
Juvenile,Total,LUX,Luxembourg,2022,2586,653103.0,1.22,8.0
Juvenile,Total,LUX,Luxembourg,2023,2586,666430.0,0.75,5.0
Juvenile,Total,LVA,Latvia,2008,64589,2177322.0,11.39,248.0
Juvenile,Total,LVA,Latvia,2009,64589,2141669.0,8.82,189.0
Juvenile,Total,LVA,Latvia,2010,64589,2097555.0,4.2,88.0
Juvenile,Total,LVA,Latvia,2011,64589,2059709.0,3.3,68.0
Juvenile,Total,LVA,Latvia,2012,64589,2034319.0,2.7,55.0
Juvenile,Total,LVA,Latvia,2013,64589,2012647.0,2.29,46.0
Juvenile,Total,LVA,Latvia,2014,64589,1993782.0,1.91,38.0
Juvenile,Total,LVA,Latvia,2015,64589,1977527.0,2.12,42.0
Juvenile,Total,LVA,Latvia,2016,64589,1959537.0,2.19,43.0
Juvenile,Total,LVA,Latvia,2017,64589,1942248.0,2.11,41.0
Juvenile,Total,LVA,Latvia,2018,64589,1927174.0,1.82,35.0
Juvenile,Total,LVA,Latvia,2019,64589,1913822.0,1.88,36.0
Juvenile,Total,LVA,Latvia,2020,64589,1900449.0,1.32,25.0
Juvenile,Total,LVA,Latvia,2021,64589,1884490.0,1.43,27.0
Juvenile,Total,LVA,Latvia,2022,64589,1879383.0,1.22,23.0
Juvenile,Total,LVA,Latvia,2023,64589,1883710.0,1.59,30.0
Juvenile,Total,MNE,Montenegro,2008,13812,616969.0,1.46,9.0
Juvenile,Total,MNE,Montenegro,2009,13812,618294.0,1.46,9.0
Juvenile,Total,MNE,Montenegro,2010,13812,619428.0,1.13,7.0
Juvenile,Total,MNE,Montenegro,2011,13812,620345.0,1.45,9.0
Juvenile,Total,MNE,Montenegro,2012,13812,621418.0,1.45,9.0
Juvenile,Total,MNE,Montenegro,2013,13812,622587.0,0.32,2.0
Juvenile,Total,MNE,Montenegro,2014,13812,623744.0,0.8,5.0
Juvenile,Total,MNE,Montenegro,2015,13812,624651.0,0.8,5.0
Juvenile,Total,MNE,Montenegro,2016,13812,625353.0,0.64,4.0
Juvenile,Total,MNE,Montenegro,2017,13812,625982.0,1.92,12.0
Juvenile,Total,MNE,Montenegro,2018,13812,626438.0,0.64,4.0
Juvenile,Total,MNE,Montenegro,2019,13812,626753.0,1.6,10.0
Juvenile,Total,MNE,Montenegro,2020,13812,626590.0,1.6,10.0
Juvenile,Total,MNE,Montenegro,2021,13812,625053.0,1.44,9.0
Juvenile,Total,MNE,Montenegro,2022,13812,623591.0,0.48,3.0
Juvenile,Total,MNE,Montenegro,2023,13812,623529.0,0.8,5.0
Juvenile,Total,MKD,North Macedonia,2008,25713,1971493.0,3.14,62.0
Juvenile,Total,MKD,North Macedonia,2009,25713,1958782.0,3.57,70.0
Juvenile,Total,MKD,North Macedonia,2010,25713,1946298.0,3.34,65.0
Juvenile,Total,MKD,North Macedonia,2011,25713,1937398.0,3.25,63.0
Juvenile,Total,MKD,North Macedonia,2016,25713,1906313.0,0.94,18.0
Juvenile,Total,MKD,North Macedonia,2017,25713,1898657.0,1.58,30.0
Juvenile,Total,MKD,North Macedonia,2022,25713,1831712.0,0.0,0.0
Juvenile,Total,MKD,North Macedonia,2023,25713,1827816.0,0.05,1.0
Juvenile,Total,MLT,Malta,2008,316,409379.0,7.57,31.0
Juvenile,Total,MLT,Malta,2009,316,412477.0,7.03,29.0
Juvenile,Total,MLT,Malta,2010,316,414508.0,8.2,34.0
Juvenile,Total,MLT,Malta,2011,316,416268.0,6.73,28.0
Juvenile,Total,MLT,Malta,2012,316,420028.0,7.62,32.0
Juvenile,Total,MLT,Malta,2013,316,424810.0,3.06,13.0
Juvenile,Total,MLT,Malta,2014,316,433481.0,3.23,14.0
Juvenile,Total,MLT,Malta,2015,316,444220.0,3.15,14.0
Juvenile,Total,MLT,Malta,2016,316,454505.0,3.52,16.0
Juvenile,Total,MLT,Malta,2017,316,467106.0,3.85,18.0
Juvenile,Total,MLT,Malta,2018,316,483903.0,4.34,21.0
Juvenile,Total,MLT,Malta,2019,316,503912.0,3.77,19.0
Juvenile,Total,MLT,Malta,2020,316,515490.0,6.98,36.0
Juvenile,Total,MLT,Malta,2021,316,518150.0,0.96,5.0
Juvenile,Total,MLT,Malta,2022,316,531113.0,0.38,2.0
Juvenile,Total,MLT,Malta,2023,316,552747.0,0.54,3.0
Juvenile,Total,NLD,Netherlands,2008,41865,16445593.0,4.82,793.0
Juvenile,Total,NLD,Netherlands,2009,41865,16530388.0,4.08,674.0
Juvenile,Total,NLD,Netherlands,2010,41865,16615394.0,3.94,655.0
Juvenile,Total,NLD,Netherlands,2011,41865,16693074.0,3.29,549.0
Juvenile,Total,NLD,Netherlands,2012,41865,16754962.0,3.25,545.0
Juvenile,Total,NLD,Netherlands,2013,41865,16804432.0,2.81,473.0
Juvenile,Total,NLD,Netherlands,2014,41865,16865008.0,2.73,461.0
Juvenile,Total,NLD,Netherlands,2015,41865,16939923.0,2.43,411.0
Juvenile,Total,NLD,Netherlands,2016,41865,17030314.0,2.47,421.0
Juvenile,Total,NLD,Netherlands,2017,41865,17131296.0,2.45,420.0
Juvenile,Total,NLD,Netherlands,2018,41865,17231624.0,2.35,405.0
Juvenile,Total,NLD,Netherlands,2019,41865,17344874.0,2.47,429.0
Juvenile,Total,NLD,Netherlands,2020,41865,17441500.0,2.58,450.0
Juvenile,Total,NLD,Netherlands,2021,41865,17533044.0,2.69,472.0
Juvenile,Total,NLD,Netherlands,2022,41865,17700982.0,2.73,483.0
Juvenile,Total,NLD,Netherlands,2023,41865,17877117.0,2.56,457.0
Juvenile,Total,NOR,Norway,2008,385207,4768212.0,0.1,5.0
Juvenile,Total,NOR,Norway,2009,385207,4828726.0,0.17,8.0
Juvenile,Total,NOR,Norway,2010,385207,4889252.0,0.16,8.0
Juvenile,Total,NOR,Norway,2011,385207,4953088.0,0.2,10.0
Juvenile,Total,NOR,Norway,2012,385207,5018573.0,0.32,16.0
Juvenile,Total,NOR,Norway,2013,385207,5079623.0,0.16,8.0
Juvenile,Total,NOR,Norway,2014,385207,5137232.0,0.06,3.0
Juvenile,Total,NOR,Norway,2015,385207,5188607.0,0.1,5.0
Juvenile,Total,NOR,Norway,2016,385207,5234519.0,0.06,3.0
Juvenile,Total,NOR,Norway,2017,385207,5276968.0,0.21,11.0
Juvenile,Total,NOR,Norway,2018,385207,5311916.0,0.09,5.0
Juvenile,Total,NOR,Norway,2019,385207,5347896.0,0.13,7.0
Juvenile,Total,NOR,Norway,2020,385207,5379475.0,0.15,8.0
Juvenile,Total,NOR,Norway,2021,385207,5408320.0,0.13,7.0
Juvenile,Total,NOR,Norway,2022,385207,5457127.0,0.09,5.0
Juvenile,Total,NOR,Norway,2023,385207,5519601.0,0.13,7.0
Juvenile,Total,POL,Poland,2008,312696,38125759.0,15.11,5759.0
Juvenile,Total,POL,Poland,2009,312696,38151603.0,14.6,5570.0
Juvenile,Total,POL,Poland,2010,312696,38042794.0,12.75,4850.0
Juvenile,Total,POL,Poland,2011,312696,38063255.0,11.47,4365.0
Juvenile,Total,POL,Poland,2012,312696,38063164.0,10.91,4153.0
Juvenile,Total,POL,Poland,2013,312696,38040196.0,9.38,3569.0
Juvenile,Total,POL,Poland,2014,312696,38011735.0,10.53,4003.0
Juvenile,Total,POL,Poland,2015,312696,37986412.0,8.94,3397.0
Juvenile,Total,POL,Poland,2016,312696,37970087.0,5.71,2168.0
Juvenile,Total,POL,Poland,2017,312696,37974826.0,5.6,2127.0
Juvenile,Total,POL,Poland,2018,312696,37974750.0,4.88,1853.0
Juvenile,Total,POL,Poland,2019,312696,37965475.0,4.56,1730.0
Juvenile,Total,POL,Poland,2020,312696,37515748.0,3.82,1432.0
Juvenile,Total,POL,Poland,2021,312696,36981559.0,3.83,1416.0
Juvenile,Total,POL,Poland,2022,312696,36821749.0,3.93,1446.0
Juvenile,Total,POL,Poland,2023,312696,36687353.0,4.67,1714.0
Juvenile,Total,PRT,Portugal,2008,92212,10558177.0,3.33,352.0
Juvenile,Total,PRT,Portugal,2009,92212,10568247.0,4.93,521.0
Juvenile,Total,PRT,Portugal,2010,92212,10573100.0,5.17,547.0
Juvenile,Total,PRT,Portugal,2011,92212,10557560.0,6.01,634.0
Juvenile,Total,PRT,Portugal,2012,92212,10514844.0,5.83,613.0
Juvenile,Total,PRT,Portugal,2013,92212,10457295.0,5.29,553.0
Juvenile,Total,PRT,Portugal,2014,92212,10401062.0,4.21,438.0
Juvenile,Total,PRT,Portugal,2015,92212,10358076.0,3.53,366.0
Juvenile,Total,PRT,Portugal,2016,92212,10325452.0,3.19,329.0
Juvenile,Total,PRT,Portugal,2017,92212,10300300.0,3.26,336.0
Juvenile,Total,PRT,Portugal,2018,92212,10283822.0,3.21,330.0
Juvenile,Total,PRT,Portugal,2019,92212,10286263.0,2.97,306.0
Juvenile,Total,PRT,Portugal,2020,92212,10297081.0,2.42,249.0
Juvenile,Total,PRT,Portugal,2021,92212,10361831.0,2.56,265.0
Juvenile,Total,PRT,Portugal,2022,92212,10434332.0,2.77,289.0
Juvenile,Total,PRT,Portugal,2023,92212,10578174.0,3.08,326.0
Juvenile,Total,ROU,Romania,2008,238397,20537875.0,2.1,431.0
Juvenile,Total,ROU,Romania,2009,238397,20367487.0,2.31,470.0
Juvenile,Total,ROU,Romania,2010,238397,20246871.0,2.27,459.0
Juvenile,Total,ROU,Romania,2011,238397,20147528.0,2.23,450.0
Juvenile,Total,ROU,Romania,2012,238397,20058035.0,2.21,444.0
Juvenile,Total,ROU,Romania,2013,238397,19983693.0,2.56,512.0
Juvenile,Total,ROU,Romania,2014,238397,19908979.0,1.59,316.0
Juvenile,Total,ROU,Romania,2015,238397,19815616.0,1.59,316.0
Juvenile,Total,ROU,Romania,2016,238397,19702267.0,2.07,407.0
Juvenile,Total,ROU,Romania,2017,238397,19588715.0,2.02,395.0
Juvenile,Total,ROU,Romania,2018,238397,19473970.0,1.42,276.0
Juvenile,Total,ROU,Romania,2019,238397,19371648.0,1.55,301.0
Juvenile,Total,ROU,Romania,2020,238397,19265250.0,1.29,249.0
Juvenile,Total,ROU,Romania,2021,238397,19122059.0,1.17,224.0
Juvenile,Total,ROU,Romania,2022,238397,19048502.0,1.31,249.0
Juvenile,Total,ROU,Romania,2023,238397,19061062.0,1.15,219.0
Juvenile,Total,SRB,Serbia,2008,88361,7350222.0,3.43,252.0
Juvenile,Total,SRB,Serbia,2009,88361,7320807.0,3.77,276.0
Juvenile,Total,SRB,Serbia,2010,88361,7291436.0,3.41,249.0
Juvenile,Total,SRB,Serbia,2011,88361,7236519.0,3.81,276.0
Juvenile,Total,SRB,Serbia,2012,88361,7201497.0,3.22,232.0
Juvenile,Total,SRB,Serbia,2013,88361,7166553.0,3.35,240.0
Juvenile,Total,SRB,Serbia,2014,88361,7131787.0,3.53,252.0
Juvenile,Total,SRB,Serbia,2015,88361,7095383.0,3.21,228.0
Juvenile,Total,SRB,Serbia,2016,88361,7058322.0,3.39,239.0
Juvenile,Total,SRB,Serbia,2017,88361,7020858.0,3.33,234.0
Juvenile,Total,SRB,Serbia,2018,88361,6982604.0,3.22,225.0
Juvenile,Total,SRB,Serbia,2019,88361,6945235.0,3.46,240.0
Juvenile,Total,SRB,Serbia,2020,88361,6899126.0,3.32,229.0
Juvenile,Total,SRB,Serbia,2021,88361,6834326.0,2.79,191.0
Juvenile,Total,SRB,Serbia,2022,88361,6664449.0,3.09,206.0
Juvenile,Total,SRB,Serbia,2023,88361,6623183.0,2.97,197.0
Juvenile,Total,SWE,Sweden,2008,450295,9219637.0,0.16,15.0
Juvenile,Total,SWE,Sweden,2009,450295,9298515.0,0.06,6.0
Juvenile,Total,SWE,Sweden,2010,450295,9378126.0,0.16,15.0
Juvenile,Total,SWE,Sweden,2011,450295,9449213.0,0.07,7.0
Juvenile,Total,SWE,Sweden,2012,450295,9519374.0,0.13,12.0
Juvenile,Total,SWE,Sweden,2013,450295,9600379.0,0.1,10.0
Juvenile,Total,SWE,Sweden,2014,450295,9696110.0,0.12,12.0
Juvenile,Total,SWE,Sweden,2015,450295,9799186.0,0.18,18.0
Juvenile,Total,SWE,Sweden,2016,450295,9923085.0,0.13,13.0
Juvenile,Total,SWE,Sweden,2017,450295,10057698.0,0.24,24.0
Juvenile,Total,SWE,Sweden,2018,450295,10175214.0,0.24,24.0
Juvenile,Total,SWE,Sweden,2019,450295,10278887.0,0.23,24.0
Juvenile,Total,SWE,Sweden,2020,450295,10353442.0,0.22,23.0
Juvenile,Total,SWE,Sweden,2021,450295,10415811.0,0.28,29.0
Juvenile,Total,SWE,Sweden,2022,450295,10486941.0,0.42,44.0
Juvenile,Total,SWE,Sweden,2023,450295,10536632.0,0.84,88.0
Juvenile,Total,SVN,Slovenia,2008,20271,2021316.0,0.59,12.0
Juvenile,Total,SVN,Slovenia,2009,20271,2039669.0,0.2,4.0
Juvenile,Total,SVN,Slovenia,2010,20271,2048583.0,0.34,7.0
Juvenile,Total,SVN,Slovenia,2011,20271,2052843.0,0.44,9.0
Juvenile,Total,SVN,Slovenia,2012,20271,2057159.0,0.05,1.0
Juvenile,Total,SVN,Slovenia,2013,20271,2059953.0,0.53,11.0
Juvenile,Total,SVN,Slovenia,2014,20271,2061980.0,0.24,5.0
Juvenile,Total,SVN,Slovenia,2015,20271,2063531.0,0.15,3.0
Juvenile,Total,SVN,Slovenia,2016,20271,2065042.0,0.44,9.0
Juvenile,Total,SVN,Slovenia,2018,20271,2073894.0,1.4,29.0
Juvenile,Total,SVN,Slovenia,2019,20271,2088385.0,1.29,27.0
Juvenile,Total,SVN,Slovenia,2020,20271,2102419.0,1.09,23.0
Juvenile,Total,SVN,Slovenia,2021,20271,2108079.0,0.66,14.0
Juvenile,Total,SVN,Slovenia,2022,20271,2112076.0,0.62,13.0
Juvenile,Total,SVN,Slovenia,2023,20271,2120461.0,0.71,15.0
Juvenile,Total,SVK,Slovakia,2008,49035,5379233.0,3.1,167.0
Juvenile,Total,SVK,Slovakia,2009,49035,5386406.0,2.91,157.0
Juvenile,Total,SVK,Slovakia,2010,49035,5391428.0,2.6,140.0
Juvenile,Total,SVK,Slovakia,2011,49035,5398384.0,2.45,132.0
Juvenile,Total,SVK,Slovakia,2012,49035,5407579.0,2.53,137.0
Juvenile,Total,SVK,Slovakia,2013,49035,5413393.0,1.83,99.0
Juvenile,Total,SVK,Slovakia,2014,49035,5418649.0,1.72,93.0
Juvenile,Total,SVK,Slovakia,2015,49035,5423801.0,1.64,89.0
Juvenile,Total,SVK,Slovakia,2016,49035,5430798.0,1.4,76.0
Juvenile,Total,SVK,Slovakia,2017,49035,5439232.0,1.32,72.0
Juvenile,Total,SVK,Slovakia,2018,49035,5446771.0,1.52,83.0
Juvenile,Total,SVK,Slovakia,2019,49035,5454147.0,1.36,74.0
Juvenile,Total,SVK,Slovakia,2020,49035,5458827.0,1.32,72.0
Juvenile,Total,SVK,Slovakia,2021,49035,5447247.0,0.97,53.0
Juvenile,Total,SVK,Slovakia,2022,49035,5431752.0,0.96,52.0
Juvenile,Total,SVK,Slovakia,2023,49035,5426740.0,0.7,38.0
Juvenile,Total,TUR,Türkiye,2009,783562,72039206.0,3.72,2679.0
Juvenile,Total,TUR,Türkiye,2010,783562,73142150.0,2.89,2113.0
Juvenile,Total,TUR,Türkiye,2011,783562,74223629.0,3.14,2334.0
Juvenile,Total,TUR,Türkiye,2012,783562,75175827.0,2.66,2001.0
Juvenile,Total,TUR,Türkiye,2013,783562,76147624.0,2.47,1879.0
Juvenile,Total,TUR,Türkiye,2014,783562,77181884.0,2.57,1986.0
Juvenile,Total,TUR,Türkiye,2015,783562,78218479.0,2.97,2321.0
Juvenile,Total,TUR,Türkiye,2016,783562,79277962.0,3.03,2402.0
Juvenile,Total,TUR,Türkiye,2017,783562,80312698.0,3.53,2838.0
Juvenile,Total,TUR,Türkiye,2018,783562,81407204.0,3.67,2987.0
Juvenile,Total,TUR,Türkiye,2019,783562,82579440.0,3.13,2586.0
Juvenile,Total,TUR,Türkiye,2020,783562,83384680.0,1.91,1595.0
Juvenile,Total,TUR,Türkiye,2021,783562,84147318.0,2.16,1820.0
Juvenile,Total,TUR,Türkiye,2022,783562,84979913.0,2.95,2506.0
Juvenile,Total,TUR,Türkiye,2023,783562,85325965.0,3.07,2619.0
Juvenile,Total,,England and Wales,2008,151244,59641000.0,4.23,2525.0
Juvenile,Total,,England and Wales,2009,151244,59641000.0,3.55,2120.0
Juvenile,Total,,England and Wales,2010,151244,59641000.0,2.78,1656.0
Juvenile,Total,,England and Wales,2011,151244,59641000.0,2.65,1580.0
Juvenile,Total,,England and Wales,2012,151244,59641000.0,2.15,1280.0
Juvenile,Total,,England and Wales,2013,151244,59641000.0,1.45,865.0
Juvenile,Total,,England and Wales,2014,151244,59641000.0,1.24,740.0
Juvenile,Total,,England and Wales,2015,151244,59641000.0,1.14,680.0
Juvenile,Total,,England and Wales,2016,151244,59641000.0,1.06,635.0
Juvenile,Total,,England and Wales,2017,151244,59641000.0,1.09,649.0
Juvenile,Total,,England and Wales,2018,151244,59641000.0,1.08,642.0
Juvenile,Total,,Scotland (NUTS 2021),2008,78803,5480000.0,18.63,1021.0
Juvenile,Total,,Scotland (NUTS 2021),2009,78803,5480000.0,18.67,1023.0
Juvenile,Total,,Scotland (NUTS 2021),2010,78803,5480000.0,15.8,866.0
Juvenile,Total,,Scotland (NUTS 2021),2011,78803,5480000.0,14.23,780.0
Juvenile,Total,,Scotland (NUTS 2021),2012,78803,5480000.0,12.59,690.0
Juvenile,Total,,Scotland (NUTS 2021),2013,78803,5480000.0,10.33,566.0
Juvenile,Total,,Scotland (NUTS 2021),2014,78803,5480000.0,9.71,532.0
Juvenile,Total,,Scotland (NUTS 2021),2015,78803,5480000.0,8.43,462.0
Juvenile,Total,,Scotland (NUTS 2021),2016,78803,5480000.0,7.88,432.0
Juvenile,Total,,Scotland (NUTS 2021),2017,78803,5480000.0,6.37,349.0
Juvenile,Total,,Northern Ireland (UK) (NUTS 2021),2008,14333,1905000.0,2.15,41.0
Juvenile,Total,,Northern Ireland (UK) (NUTS 2021),2009,14333,1905000.0,0.94,18.0
Juvenile,Total,,Northern Ireland (UK) (NUTS 2021),2010,14333,1905000.0,0.89,17.0
Juvenile,Total,,Northern Ireland (UK) (NUTS 2021),2011,14333,1905000.0,0.21,4.0
Juvenile,Total,,Northern Ireland (UK) (NUTS 2021),2012,14333,1905000.0,0.0,0.0
Juvenile,Total,,Northern Ireland (UK) (NUTS 2021),2013,14333,1905000.0,0.0,0.0
Juvenile,Total,,Northern Ireland (UK) (NUTS 2021),2014,14333,1905000.0,0.0,0.0
Juvenile,Total,,Northern Ireland (UK) (NUTS 2021),2015,14333,1905000.0,0.0,0.0
Juvenile,Total,,Northern Ireland (UK) (NUTS 2021),2016,14333,1905000.0,0.0,0.0
Juvenile,Total,,Northern Ireland (UK) (NUTS 2021),2017,14333,1905000.0,0.0,0.0
Juvenile,Total,,Northern Ireland (UK) (NUTS 2021),2018,14333,1905000.0,0.0,0.0
Juvenile,Total,XKX,Kosovo*,2011,10887,1791949.0,2.4,43.0
Juvenile,Total,XKX,Kosovo*,2012,10887,1807126.0,3.04,55.0
Juvenile,Total,XKX,Kosovo*,2013,10887,1818119.0,2.26,41.0
Juvenile,Total,XKX,Kosovo*,2014,10887,1812788.0,2.26,41.0
Juvenile,Total,XKX,Kosovo*,2015,10887,1788274.0,2.29,41.0
Juvenile,Total,XKX,Kosovo*,2016,10887,1777568.0,3.32,59.0
Juvenile,Total,XKX,Kosovo*,2017,10887,1791019.0,2.12,38.0
Juvenile,Total,XKX,Kosovo*,2018,10887,1797086.0,2.45,44.0
Juvenile,Total,XKX,Kosovo*,2019,10887,1788891.0,2.24,40.0
Juvenile,Total,XKX,Kosovo*,2020,10887,1790151.0,2.01,36.0
Juvenile,Total,ALB,Albania,2014,28748,2773767.0,13.0,361.0
Juvenile,Total,ALB,Albania,2015,28748,2731293.0,13.91,380.0
Juvenile,Total,ALB,Albania,2016,28748,2689469.0,9.6,258.0
Juvenile,Total,ALB,Albania,2017,28748,2648285.0,6.14,163.0
Juvenile,Total,ALB,Albania,2018,28748,2607733.0,3.33,87.0
Juvenile,Total,ALB,Albania,2019,28748,2567801.0,3.76,97.0
Juvenile,Total,ALB,Albania,2020,28748,2528480.0,3.52,89.0
Juvenile,Total,ALB,Albania,2021,28748,2489762.0,3.28,82.0
Juvenile,Total,ALB,Albania,2022,28748,2451636.0,2.85,70.0
Juvenile,Total,ALB,Albania,2023,28748,2414095.0,4.06,98.0
Juvenile,Total,AUT,Austria,2008,83879,8321496.0,10.77,896.0
Juvenile,Total,AUT,Austria,2009,83879,8343323.0,11.9,993.0
Juvenile,Total,AUT,Austria,2010,83879,8363404.0,10.25,857.0
Juvenile,Total,AUT,Austria,2011,83879,8391643.0,9.58,804.0
Juvenile,Total,AUT,Austria,2012,83879,8429991.0,8.22,693.0
Juvenile,Total,AUT,Austria,2013,83879,8479823.0,6.87,583.0
Juvenile,Total,AUT,Austria,2014,83879,8546356.0,5.36,458.0
Juvenile,Total,AUT,Austria,2015,83879,8642699.0,7.26,627.0
Juvenile,Total,AUT,Austria,2016,83879,8736668.0,7.68,671.0
Juvenile,Total,AUT,Austria,2017,83879,8797566.0,9.31,819.0
Juvenile,Total,AUT,Austria,2018,83879,8840521.0,8.41,743.0
Juvenile,Total,AUT,Austria,2019,83879,8879920.0,9.57,850.0
Juvenile,Total,AUT,Austria,2020,83879,8916864.0,5.9,526.0
Juvenile,Total,AUT,Austria,2021,83879,8955797.0,6.22,557.0
Juvenile,Total,AUT,Austria,2022,83879,9041851.0,5.74,519.0
Juvenile,Total,AUT,Austria,2023,83879,9131761.0,7.54,689.0
Juvenile,Total,BEL,Belgium,2008,30689,10709973.0,3.19,342.0
Juvenile,Total,BEL,Belgium,2009,30689,10796493.0,2.72,294.0
Juvenile,Total,BEL,Belgium,2010,30689,10895586.0,4.06,442.0
Juvenile,Total,BEL,Belgium,2011,30689,11038264.0,4.54,501.0
Juvenile,Total,BEL,Belgium,2012,30689,11106932.0,4.55,505.0
Juvenile,Total,BEL,Belgium,2013,30689,11159407.0,3.96,442.0
Juvenile,Total,BEL,Belgium,2015,30689,11274196.0,0.61,69.0
Juvenile,Total,BEL,Belgium,2017,30689,11375158.0,0.0,0.0
Juvenile,Total,BEL,Belgium,2018,30689,11427054.0,0.0,0.0
Juvenile,Total,BEL,Belgium,2019,30689,11488980.0,0.0,0.0
Juvenile,Total,BEL,Belgium,2020,30689,11538604.0,0.0,0.0
Juvenile,Total,BEL,Belgium,2021,30689,11586195.0,0.0,0.0
Juvenile,Total,BEL,Belgium,2022,30689,11680210.0,0.0,0.0
Juvenile,Total,BEL,Belgium,2023,30689,11779946.0,0.0,0.0
Juvenile,Total,BGR,Bulgaria,2008,110994,7492561.0,6.0,450.0
Juvenile,Total,BGR,Bulgaria,2009,110994,7444443.0,4.74,353.0
Juvenile,Total,BGR,Bulgaria,2010,110994,7395599.0,6.06,448.0
Juvenile,Total,BGR,Bulgaria,2011,110994,7348328.0,7.49,550.0
Juvenile,Total,BGR,Bulgaria,2012,110994,7305888.0,6.35,464.0
Juvenile,Total,BGR,Bulgaria,2013,110994,7160005.0,6.62,474.0
Juvenile,Total,BGR,Bulgaria,2014,110994,7073572.0,5.34,378.0
Juvenile,Total,BGR,Bulgaria,2015,110994,6984225.0,3.89,272.0
Juvenile,Total,BGR,Bulgaria,2016,110994,6894139.0,2.27,156.0
Juvenile,Total,BGR,Bulgaria,2017,110994,6803468.0,2.51,171.0
Juvenile,Total,BGR,Bulgaria,2018,110994,6710798.0,2.26,152.0
Juvenile,Total,BGR,Bulgaria,2019,110994,6616726.0,1.68,111.0
Juvenile,Total,BGR,Bulgaria,2020,110994,6550696.0,2.52,165.0
Juvenile,Total,BGR,Bulgaria,2021,110994,6507301.0,1.26,82.0
Juvenile,Total,BGR,Bulgaria,2022,110994,6465097.0,0.84,54.0
Juvenile,Total,BGR,Bulgaria,2023,110994,6446596.0,0.73,47.0
Juvenile,Total,CHE,Switzerland,2008,41285,7647675.0,4.97,380.0
Juvenile,Total,CHE,Switzerland,2009,41285,7743831.0,3.72,288.0
Juvenile,Total,CHE,Switzerland,2010,41285,7824909.0,3.11,243.0
Juvenile,Total,CHE,Switzerland,2011,41285,7912398.0,1.99,157.0
Juvenile,Total,CHE,Switzerland,2012,41285,7996861.0,3.71,297.0
Juvenile,Total,CHE,Switzerland,2013,41285,8089346.0,2.05,166.0
Juvenile,Total,CHE,Switzerland,2014,41285,8188649.0,1.7,139.0
Juvenile,Total,CHE,Switzerland,2015,41285,8282396.0,1.28,106.0
Juvenile,Total,CHE,Switzerland,2016,41285,8373338.0,1.27,106.0
Juvenile,Total,CHE,Switzerland,2017,41285,8451840.0,2.58,218.0
Juvenile,Total,CHE,Switzerland,2018,41285,8514329.0,1.84,157.0
Juvenile,Total,CHE,Switzerland,2019,41285,8575280.0,0.72,62.0
Juvenile,Total,CHE,Switzerland,2020,41285,8638167.0,3.37,291.0
